"id_discente","matricula","ano_ingresso","periodo_ingresso","periodo_atual","sexo","idade","raça","pais","curso","nivel","modalidade","estado","polo","forma_ingresso","discente_situacao","beneficiado_auxilio","prazo_conclusao","data_colacao_grau"
"136ef5dc8465214b83d2ec4d2237094c"," 2019107***","2019","1","2","M","22","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20232",""
"136f44d5bf2bcd511d80106cf8fdf897"," 2019100***","2019","1","2","F","19","Parda","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20212",""
"137dc0fd331283bedf4672641b76b17a"," 2019205***","2019","2","1","F","24","Negra","Guiné Bissau","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20251",""
"139950d80103c116c91b1cfb9c76df7a"," 2018213***","2018","2","","M","28","Parda","Brasil","MESTRADO PROFISSIONAL EM MATEMÁTICA EM REDE NACIONAL","E","Semi-Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"13a57cb122eeedd67096d1ff5f3b8830"," 2018202***","2018","2","","F","38","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"13b70e1b27e237fc329831250e7bae5c"," 2016211***","2016","2","7","M","21","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20232",""
"13b805b33ce13448df493a32a4e0b5ac"," 2018205***","2018","2","3","F","46","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"13bd7790aa4e7fcbf07b7f6f277b75e9"," 2019200***","2019","2","","M","23","Parda","Brasil","MESTRADO ACADÊMICO EM ENERGIA E AMBIENTE","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"13bddf85608f264be4ac292aeb81994c"," 2015107***","2015","1","10","M","30","Negra","Guiné Bissau","QUIMÍCA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20211",""
"13d575bcc769cdd27a35cbcd7adbde3e"," 2013105***","2013","1","14","M","26","Negra","Cabo Verde","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20181",""
"13db5810be4203db1c620c53c8805d36"," 2015102***","2015","1","10","F","25","Parda","Brasil","QUIMÍCA","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"13df4ec4327062d41e93d5dde0f684c8"," 2017101***","2017","1","6","F","31","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","SiSU","ATIVO","f","20222",""
"13e18379790acd2e261080da83a8fb9d"," 2016213***","2016","2","7","F","20","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"13ef002afeee943bd248b01550576b5d"," 2015105***","2015","1","10","F","22","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20221",""
"13f9dc55ba48d919a762af0412078791"," 2017114***","2017","1","6","M","35","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20202",""
"14142e77bd747be121f1b032657514b3"," 2017109***","2017","1","6","M","22","Parda","Brasil","MATEMÁTICA","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"1416658e289b4293d7fad7dcca378696"," 2018206***","2018","2","3","M","22","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20252",""
"141b5d4204fcc3894229345cfe28bf09"," 2019101***","2019","1","2","F","24","Negra","Guiné Bissau","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"141e0b04773648fe216399e692cbbd4f"," 2018106***","2018","1","4","F","19","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"1423ab513da0e1b00b09a507064a5433"," 2017209***","2017","2","5","F","22","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20222",""
"143908641d607e3855ff4e9168dbf62d"," 2015106***","2015","1","10","M","24","Negra","Brasil","AGRONOMIA","G","Presencial","Ceará","","REOPCAO","FORMANDO","t","20221",""
"143b44691f37ed1f9ffffd34ed958186"," 2018201***","2018","2","","F","27","Branca","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"14409aad09d2c7a662eb02f78f08b148"," 2018108***","2018","1","4","F","19","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20241",""
"144e820a180e4e41fb5cfa4f12b79c2b"," 2019108***","2019","1","2","M","21","Negra","Angola","FÍSICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20242",""
"144f082bafd746b36ecf348f64ec106c"," 2015300***","2015","3","8","M","30","Não declarada","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20202",""
"1451bee487555491b4ad8b28dee3b0b0"," 2019205***","2019","2","1","F","22","Indígena","Brasil","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20231",""
"146c3e9360d7bf54f49cd3333b60ad32"," 2018105***","2018","1","4","F","24","Negra","Angola","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20221",""
"146f8af114c84853b5163d18f90ff493"," 2018106***","2018","1","4","M","19","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20212",""
"1479144f55d06c9ba30d14d51002dcc1"," 2018103***","2018","1","6","M","26","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20221",""
"147e4009c46c2cafdecd99f36a540982"," 2019206***","2019","2","1","M","22","Negra","Guiné Bissau","LETRAS - LÍNGUA INGLESA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20271",""
"148bfdfba0237a2e7e2dd37e3ad7a342"," 2019104***","2019","1","2","M","28","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20272",""
"14945e334d9182ddc04c5bec426091e4"," 2017211***","2017","2","5","F","26","Indígena","Brasil","PEDAGOGIA","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20212",""
"149bbe73262d350f9fcb9faa370b14e2"," 2019104***","2019","1","2","M","18","Negra","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20251",""
"14a14af7539825548c4d81a6a941e3b4"," 2019201***","2019","2","4","F","20","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"14a1cab5d72f5453ee9d357a43fe3df9"," 2019101***","2019","1","2","M","25","Negra","Angola","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"14a8d54359b722c074b51ccef56a319b"," 2017202***","2017","2","","M","40","Negra","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"14a8f170ed374d6b73f1c8dabcaed27d"," 2016211***","2016","2","7","F","20","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20212",""
"14a9b7a3d59cb7bde2d170871d211af5"," 2018106***","2018","1","4","F","20","Branca","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20251",""
"14c463dd33b9a45e44081b24f891fe72"," 2017111***","2017","1","6","M","28","Negra","Guiné Bissau","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"14c646c34de9d320fe6fd0315b94f500"," 2017207***","2017","2","5","M","31","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"14c7bd3a05963a857d8ff7cdd22dc218"," 2015304***","2015","3","8","M","26","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20191",""
"14cde59717b667344ad02a95a8bb4f80"," 2017109***","2017","1","6","M","20","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20252",""
"14d88a907dd4f11f890cfc251b0c3aec"," 2019201***","2019","2","1","M","24","Negra","Guiné Bissau","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20232",""
"14f9e86ab7d04458c4daea17d4678f88"," 2014105***","2014","1","12","M","24","Negra","São Tomé e Príncipe","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20222",""
"14faf22b3924b16552fff7e9700a9a8f"," 2019106***","2019","1","2","F","21","Indígena","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20251",""
"1500fb001c7c306d5912ada7df67f44d"," 2017212***","2017","2","5","M","19","Negra","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"150b72c4ef085fb6efd2aa0a4009b006"," 2018209***","2018","2","4","M","39","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20232",""
"151715025f819db65877cc22acf9fd3b"," 2017204***","2017","2","","M","33","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"151fd14e9c06789561d396647df99e57"," 2016101***","2016","1","8","M","21","Parda","Brasil","MATEMÁTICA","G","Presencial","Ceará","","SiSU","ATIVO","t","20221",""
"15311a6f0bf0e6a71c91feec22f24243"," 2017210***","2017","2","5","F","21","Não declarada","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"15354d9678b207cd2e200030ed1faac6"," 2015106***","2015","1","10","F","25","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20202",""
"154783f1fff7b444fa7a780bc2425be7"," 2015303***","2015","3","8","F","24","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","t","20211",""
"1562a90cbdd0066bfbbc72220c52d860"," 2018101***","2018","1","4","F","19","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20231",""
"1564fc0b3d8f165bcfd3abbce5800706"," 2019106***","2019","1","2","M","19","Negra","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20241",""
"1565868ba4fd329919119187a873b0a1"," 2018108***","2018","1","4","M","23","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20241",""
"15691cadbbef2a24d41146833cc0cb71"," 2017200***","2017","2","","F","29","Parda","Brasil","GESTÃO PÚBLICA MUNICIPAL - 2017.2","L","A Distância","Ceará","Redenção","NAO INFORMADO","ATIVO","f","",""
"15736bf99cb85a7b9c1e55a5f8319929"," 2019100***","2019","1","2","F","22","Parda","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"15757fda31521079121062c9035d635d"," 2016213***","2016","2","7","F","25","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20202",""
"1579373f2ce9b544639c3b951d3925e6"," 2017114***","2017","1","6","F","28","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20222",""
"15897142d151931c794a79a9b7aae9e9"," 2019203***","2019","2","1","F","37","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20241",""
"1599d0f18d53da9fd87897eb1bbb1b62"," 2018104***","2018","1","5","F","23","Parda","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"159b32cd6e4546a012d5f423a7df3f27"," 2017200***","2017","2","","M","28","Branca","Brasil","GESTÃO PÚBLICA MUNICIPAL - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"15a27281a06b22f6bf050371f331aff7"," 2017204***","2017","2","","F","32","Branca","Brasil","SAÚDE DA FAMÍLIA - 2017.2","L","A Distância","Ceará","Piquet Carneiro","PROCESSO SELETIVO","ATIVO","f","",""
"15bcbfa246b0000cb509e71e43582496"," 2018106***","2018","1","4","F","29","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"15c01d2c37559fab59bec688c786f0e4"," 2018100***","2018","1","4","F","20","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"15c0b7b9d83838057042732fc5c7d368"," 2018212***","2018","2","3","M","22","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20211",""
"15c5734b382def01e0d13d98cff652c4"," 2018101***","2018","1","4","M","20","Indígena","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20221",""
"15c8bc2f1542021dd9e08f19f26df7a7"," 2018102***","2018","1","4","M","21","Negra","Guiné Bissau","FÍSICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20232",""
"15d14c96d9a18575b061109a7153f95e"," 2018201***","2018","2","","F","44","Branca","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"15dc13a88218b33ef8dce22329485c92"," 2018200***","2018","2","","F","24","Negra","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"15df2c843e1d1b977984458063adb0a1"," 2016103***","2016","1","8","M","22","Negra","Guiné Bissau","MATEMÁTICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20221",""
"15e2bce089f960023225049d1e40a157"," 2014106***","2014","1","12","M","23","Negra","Moçambique","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20222",""
"15ea89e667c68fa0075ba62fe36a1b48"," 2019205***","2019","2","1","M","22","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20242",""
"15eca307990baa0666dc0958207242d6"," 2016105***","2016","1","8","M","24","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"15f41e6e45c0406c17e6b1baa2d347cd"," 2018106***","2018","1","4","F","34","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"15fe05a6210868d19a8eae60f2c915f0"," 2017215***","2017","2","5","M","19","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20261",""
"15fefc8a0c1b1da4023775b8afed4b30"," 2015201***","2015","2","9","M","34","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Limoeiro do Norte","VESTIBULAR","ATIVO","f","20211",""
"16038be4dbc5d3e1e7c601cb64020041"," 2014103***","2014","1","12","M","24","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20172",""
"161f0aa66c7670dce5cbf8319940e13d"," 2016104***","2016","1","6","M","24","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20252",""
"16400164ee7d8973220ecbfdcf16e438"," 2016214***","2016","2","7","F","45","Negra","Brasil","HISTÓRIA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20221",""
"164795b6caa89f1ef32dc7f30f279c97"," 2017206***","2017","2","","F","41","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"164fa5e39ed4bf059e3acf11d1779045"," 2017109***","2017","1","6","F","21","Negra","Moçambique","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"1650965756cf0a63a6cfc3d1eda696b1"," 2014302***","2014","3","10","M","23","Negra","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20201",""
"1657a649a09e6ea31442073e97ee40fb"," 2019106***","2019","1","2","F","24","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20232",""
"16601006e1a5f22070ef457e109ac188"," 2015302***","2015","3","8","F","24","Não declarada","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","t","20202",""
"166c478ded4234a8a8c9b0f7bb283f1d"," 2019105***","2019","1","2","M","25","Negra","Guiné Bissau","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20242",""
"1671373c8bb4f85ec389d9139f25ea24"," 2015304***","2015","3","8","M","29","Parda","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20192",""
"167f38f0e7353d649e3c6fe10129c5f3"," 2017214***","2017","2","5","F","20","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20261",""
"16b6574ae672c991311876fb4f877454"," 2013107***","2013","1","14","M","30","Negra","Guiné Bissau","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20182",""
"16cd5bf23fa5a479bf3b902eba9496ec"," 2014100***","2014","1","12","M","42","Não declarada","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Redenção","VESTIBULAR","ATIVO","f","20192",""
"16e38aee077c9e679711c73a5c284448"," 2019205***","2019","2","1","F","51","Negra","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20232",""
"16e62b4f520bd95fae4b43b2c5ddcee9"," 2019101***","2019","1","4","F","20","Parda","Brasil","HISTÓRIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20232",""
"16e82f3740701cb4fbc75c83da3235bc"," 2016103***","2016","1","8","M","23","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20242",""
"16fac9b919a019bd162d47e23b0aa05c"," 2019101***","2019","1","2","M","43","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20212",""
"16fdac6dc8c806ff8061e5187fcb0c4e"," 2016105***","2016","1","8","M","28","Parda","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20221",""
"16fefffeabea52da5e1acdb1f7f456e2"," 2019203***","2019","2","1","M","20","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"172e7afbe7fe84585dbc5ab6529acddd"," 2018212***","2018","2","3","F","22","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20211",""
"172f890d071aaf3ad31e0f9963171b96"," 2016207***","2016","2","8","F","24","Parda","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20201",""
"173716a14545562b7e14195f910ae4e8"," 2017215***","2017","2","5","F","20","Negra","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20261",""
"1739f27388b10a7b3e01afdb6701c7b3"," 2018211***","2018","2","3","F","31","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20221",""
"174f0b342f4ca0713782071122219c34"," 2019100***","2019","1","","F","27","Parda","Brasil","MESTRADO ACADÊMICO EM ENFERMAGEM","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"1756269065aff218265d348b8d21da64"," 2017205***","2017","2","","M","28","Parda","Brasil","GESTÃO PÚBLICA MUNICIPAL - 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"176b12886aa38e1537a642d6543b37f4"," 2019105***","2019","1","2","M","22","Branca","Brasil","FARMÁCIA","G","Presencial","Ceará","","SISURE","ATIVO","t","20261",""
"1788f541b2991d7c80c5ea7e4e1ac04c"," 2019101***","2019","1","2","M","23","Negra","Brasil","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"17951bab525a5bf2f7a62e76ca5b8e65"," 2017100***","2017","1","6","F","30","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","SiSU","ATIVO","f","20222",""
"17a189a7176e69605900e09821c23112"," 2017211***","2017","2","5","M","31","Negra","Guiné Bissau","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"17aace8c13d8c196bf4b58647a21107f"," 2018205***","2018","2","3","F","22","Negra","São Tomé e Príncipe","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"17ac87148561aa7a18c21265d955301f"," 2017205***","2017","2","","F","35","Parda","Brasil","SAÚDE DA FAMÍLIA - 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"17b0f6909e481740679f4ca36552cb07"," 2015301***","2015","3","8","F","26","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20181",""
"17b628e6b1ca6c69b1e70734cd7fbe50"," 2018107***","2018","1","4","F","23","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"17b9289fbd478f35b956d459ea6a3833"," 2015200***","2015","2","9","M","48","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","São Francisco do Conde","VESTIBULAR","ATIVO","f","20211",""
